Date,Platform,CTR (%),Impressions,Likes,Shares,Comments,Sales Revenue ($),Conversion Rate (%),Ad Spend ($),ROI (%),Positive Sentiment (%),Neutral Sentiment (%),Negative Sentiment (%)
2024-03-30,LinkedIn Ads,4.79,210495,7654,4540,1643,26706.69,10.16,43255.36,-38.26,40,38,22
2024-03-30,TikTok Ads,3.34,173945,2012,574,275,66452.52,9.35,9771.23,580.08,43,34,23
2024-03-31,Google Ads,1.81,494489,3692,3372,2157,13686.18,9.73,34016.51,-59.77,68,43,-11
2024-03-31,Facebook Ads,3.42,253239,7183,1678,1562,69502.26,11.11,31213.38,122.67,57,37,6
2024-03-31,Instagram Ads,1.18,414032,3253,4869,1813,46254.64,4.07,32816.26,40.95,67,26,7
2024-03-31,Twitter Ads,1.08,441219,1256,2729,2028,50669.64,1.63,43681.04,16.0,55,32,13
2024-03-31,LinkedIn Ads,2.42,143041,2391,1114,2442,73021.22,14.59,15559.89,369.29,42,27,31
2024-03-31,TikTok Ads,2.22,447520,2061,398,247,36938.49,11.37,1354.27,2627.56,60,42,-2
2024-04-01,Google Ads,2.46,222423,7441,3416,806,43986.14,8.2,29880.91,47.2,53,27,20
2024-04-01,Facebook Ads,4.78,341936,1934,2255,1973,98508.06,14.75,36157.93,172.44,53,32,15
2024-04-01,Instagram Ads,1.8,292511,4634,3695,2147,16480.56,13.42,33010.88,-50.08,67,45,-12
2024-04-01,Twitter Ads,1.35,417745,7648,3551,1342,68364.19,7.19,49037.34,39.41,43,49,8
2024-04-01,LinkedIn Ads,3.1,74121,1502,347,2053,93871.81,5.01,25721.29,264.96,55,44,1
2024-04-01,TikTok Ads,1.41,91012,1129,688,1140,62130.59,13.42,33929.92,83.11,58,23,19
2024-04-02,Google Ads,3.47,115781,6766,4877,162,47426.27,8.43,17528.3,170.57,49,30,21
2024-04-02,Facebook Ads,4.63,112605,1785,1227,2366,89494.61,14.0,39224.69,128.16,42,45,13
2024-04-02,Instagram Ads,0.72,381674,9377,3653,487,17881.57,6.39,37554.41,-52.38,51,31,18
2024-04-02,Twitter Ads,1.02,391507,6788,4321,2054,6792.35,2.94,7916.83,-14.2,55,34,11
2024-04-02,LinkedIn Ads,1.95,483705,1754,274,1454,95367.04,14.12,19528.67,388.34,53,20,27
2024-04-02,TikTok Ads,3.49,273356,2252,1830,2017,5346.55,11.83,2629.75,103.31,59,27,14
2024-04-03,Google Ads,1.78,148521,9446,2236,1796,27475.66,14.88,47011.12,-41.55,57,20,23
2024-04-03,Facebook Ads,3.64,26130,9262,4301,911,6767.56,2.25,28398.09,-76.17,49,35,16
2024-04-03,Instagram Ads,1.88,119601,3342,3408,724,98928.61,3.75,8532.53,1059.43,57,33,10
2024-04-03,Twitter Ads,3.53,468010,6866,4070,856,49158.96,10.15,28171.96,74.5,54,43,3
2024-04-03,LinkedIn Ads,4.87,170451,4058,855,1277,67892.14,7.81,49817.15,36.28,49,36,15
2024-04-03,TikTok Ads,4.83,202724,7844,4752,1587,8487.99,2.45,28760.95,-70.49,51,49,0
2024-04-04,Google Ads,1.79,28413,8404,3288,2277,40803.15,7.09,26345.84,54.88,42,36,22
2024-04-04,Facebook Ads,3.11,252933,346,2926,237,62074.72,11.18,13077.45,374.67,69,38,-7
2024-04-04,Instagram Ads,3.9,412810,6081,4006,1262,57790.08,2.92,2714.38,2029.03,59,28,13
2024-04-04,Twitter Ads,4.99,74257,6338,1064,2392,22822.93,11.24,32916.15,-30.66,61,34,5
2024-04-04,LinkedIn Ads,4.38,265941,7227,725,215,87728.48,12.38,43313.05,102.55,53,36,11
2024-04-04,TikTok Ads,3.05,104236,3528,1636,1442,16737.52,10.24,19422.37,-13.82,45,34,21
2024-04-05,Google Ads,1.78,330310,1782,1605,1739,32654.69,3.92,23278.84,40.28,62,48,-10
2024-04-05,Facebook Ads,2.28,26953,3208,4864,1807,77176.07,13.13,15663.77,392.7,53,24,23
2024-04-05,Instagram Ads,0.52,161670,9115,2683,1346,38647.79,7.26,40244.46,-3.97,65,46,-11
2024-04-05,Twitter Ads,2.41,235401,2048,3589,1135,37359.05,14.84,48266.52,-22.6,60,46,-6
2024-04-05,LinkedIn Ads,1.91,5290,8694,3695,198,1232.79,4.07,22536.99,-94.53,68,35,-3
2024-04-05,TikTok Ads,3.18,187788,1977,4136,1380,62828.26,6.59,39222.75,60.18,59,25,16
2024-04-06,Google Ads,2.61,365256,8412,1908,1483,34450.71,5.29,44507.1,-22.6,48,32,20
2024-04-06,Facebook Ads,1.71,301769,7047,1012,1575,22610.33,9.99,5409.6,317.97,55,43,2
2024-04-06,Instagram Ads,2.92,275682,1127,2269,2759,54717.79,5.63,12349.42,343.08,41,44,15
2024-04-06,Twitter Ads,0.92,207068,7896,672,615,58875.74,3.25,12339.7,377.12,51,47,2
2024-04-06,LinkedIn Ads,1.64,60263,3463,280,2952,63212.6,2.66,11420.3,453.51,49,30,21
2024-04-06,TikTok Ads,4.73,218489,2897,3524,2993,5180.91,13.44,41227.34,-87.43,63,36,1
2024-04-07,Google Ads,3.04,171496,2045,2035,937,35618.85,3.07,4802.67,641.65,50,26,24
2024-04-07,Facebook Ads,4.17,65324,7337,4671,1208,79733.27,13.19,49260.24,61.86,61,48,-9
2024-04-07,Instagram Ads,2.2,227839,8201,3664,1273,12007.39,1.2,47264.13,-74.6,50,32,18
2024-04-07,Twitter Ads,2.89,31291,5551,2095,1656,95095.84,1.43,37225.69,155.46,57,23,20
2024-04-07,LinkedIn Ads,1.12,479655,6846,1326,981,99769.05,1.05,29119.18,242.62,69,32,-1
2024-04-07,TikTok Ads,4.82,371051,2245,1722,1573,59737.62,1.88,24645.44,142.39,42,29,29
2024-04-08,Google Ads,1.12,140978,9100,987,2361,37894.44,13.39,8017.41,372.65,58,20,22
2024-04-08,Facebook Ads,2.71,136828,2119,2898,947,55854.56,14.69,18070.76,209.09,62,24,14
2024-04-08,Instagram Ads,3.06,270615,6522,3350,636,75040.76,11.65,42817.77,75.26,62,38,0
2024-04-08,Twitter Ads,4.07,431337,1814,618,440,78226.31,1.66,39947.2,95.82,48,42,10
2024-04-08,LinkedIn Ads,0.57,355354,285,3586,193,74853.75,7.5,45568.03,64.27,57,24,19
2024-04-08,TikTok Ads,4.26,489074,4343,2370,2726,82652.5,12.83,5890.27,1303.2,57,23,20
2024-04-09,Google Ads,4.5,498210,4715,3505,173,37825.4,1.59,40495.81,-6.59,55,22,23
2024-04-09,Facebook Ads,4.07,82711,1222,4646,1450,8000.52,2.06,22098.72,-63.8,58,43,-1
2024-04-09,Instagram Ads,3.58,301883,887,1402,2347,53060.94,9.98,38212.67,38.86,65,25,10
2024-04-09,Twitter Ads,3.44,336741,7484,2358,1773,35622.95,0.73,27400.74,30.01,57,30,13
2024-04-09,LinkedIn Ads,3.22,351549,2885,3055,2391,17719.02,14.53,45328.84,-60.91,69,21,10
2024-04-09,TikTok Ads,2.92,308929,6035,4005,970,16317.36,11.33,38808.89,-57.95,60,48,-8
2024-04-10,Google Ads,3.97,59098,9361,843,2359,63394.24,8.77,17954.83,253.08,41,22,37
2024-04-10,Facebook Ads,1.05,468548,3277,4015,2395,84433.85,4.9,41875.36,101.63,68,35,-3
2024-04-10,Instagram Ads,4.87,468059,1542,3022,531,25674.43,10.88,47651.91,-46.12,41,47,12
2024-04-10,Twitter Ads,4.56,15526,4864,1409,1600,81688.44,2.53,8880.58,819.85,62,33,5
2024-04-10,LinkedIn Ads,1.25,202311,3209,2584,2491,58158.64,2.16,35392.32,64.33,50,48,2
2024-04-10,TikTok Ads,4.42,223718,6273,4036,2886,48250.59,12.36,19237.08,150.82,52,37,11
2024-04-11,Google Ads,3.6,161186,2457,3798,2432,1408.53,13.74,14194.06,-90.08,69,40,-9
2024-04-11,Facebook Ads,3.49,304040,5932,896,1795,80176.01,12.38,19228.01,316.98,68,28,4
2024-04-11,Instagram Ads,1.53,340688,8314,893,329,43018.89,0.82,18487.85,132.69,65,34,1
2024-04-11,Twitter Ads,1.99,496774,816,3092,700,84587.33,8.18,49222.42,71.85,56,38,6
2024-04-11,LinkedIn Ads,1.15,89989,5908,2946,366,92035.94,1.97,24456.74,276.32,67,22,11
2024-04-11,TikTok Ads,3.46,90071,2129,4230,555,1298.4,9.47,44711.8,-97.1,56,24,20
2024-04-12,Google Ads,3.38,21488,1110,952,1284,82450.59,3.33,10967.42,651.78,65,39,-4
2024-04-12,Facebook Ads,3.32,67306,8866,4243,339,98233.5,4.16,13459.84,629.83,52,23,25
2024-04-12,Instagram Ads,1.56,75713,3394,2025,513,62401.49,5.29,2020.33,2988.68,54,38,8
2024-04-12,Twitter Ads,0.51,288706,2720,3762,2689,74638.35,13.83,49747.02,50.04,54,20,26
2024-04-12,LinkedIn Ads,2.2,104902,4059,3172,1919,38723.78,0.66,15449.97,150.64,47,27,26
2024-04-12,TikTok Ads,2.37,59668,3494,78,1788,8560.19,5.43,49712.1,-82.78,62,36,2
2024-04-13,Google Ads,2.11,202777,4057,1810,2500,97037.41,12.1,6948.33,1296.56,61,42,-3
2024-04-13,Facebook Ads,3.68,162205,3300,4417,1492,26679.78,7.32,30482.73,-12.48,50,21,29
2024-04-13,Instagram Ads,3.62,407474,3336,2915,2967,22963.22,5.44,15481.19,48.33,69,44,-13
2024-04-13,Twitter Ads,1.38,185552,1657,2440,2082,58566.21,8.05,13563.87,331.78,65,41,-6
2024-04-13,LinkedIn Ads,2.33,479471,6313,213,2937,10795.63,5.38,24937.41,-56.71,55,46,-1
2024-04-13,TikTok Ads,1.56,68167,8865,1885,2094,69724.65,13.93,16932.19,311.79,62,22,16
2024-04-14,Google Ads,0.91,67221,9537,173,696,34080.12,4.4,10289.81,231.2,60,27,13
2024-04-14,Facebook Ads,1.2,177726,2520,2461,888,43171.41,0.75,9854.18,338.1,57,29,14
2024-04-14,Instagram Ads,3.71,34265,2912,4991,836,61797.87,4.23,13069.5,372.84,53,33,14
2024-04-14,Twitter Ads,3.65,162477,1946,4252,648,33743.44,1.95,29914.97,12.8,47,40,13
2024-04-14,LinkedIn Ads,4.24,386356,650,3894,1436,18370.54,3.18,17957.87,2.3,69,21,10
2024-04-14,TikTok Ads,2.57,305764,1947,4717,930,34788.05,8.41,4446.56,682.36,51,44,5
2024-04-15,Google Ads,4.76,414723,9138,1553,1756,58308.05,3.14,1284.68,4438.72,47,37,16
2024-04-15,Facebook Ads,1.94,409458,8220,1590,2372,90647.97,13.82,23577.41,284.47,41,27,32
2024-04-15,Instagram Ads,2.45,374682,2669,2462,1875,76479.09,3.06,13942.26,448.54,56,44,0
2024-04-15,Twitter Ads,0.91,104152,375,2599,1193,5769.22,3.24,12957.82,-55.48,50,46,4
2024-04-15,LinkedIn Ads,3.68,484035,2237,3191,46,22063.3,6.37,34798.33,-36.6,44,23,33
2024-04-15,TikTok Ads,4.31,342899,1804,3584,995,40066.59,13.52,22568.67,77.53,44,45,11
2024-04-16,Google Ads,3.65,119354,9016,1621,2086,21060.48,6.69,48932.64,-56.96,69,49,-18
2024-04-16,Facebook Ads,1.44,54508,5558,2170,1535,24009.35,14.6,8706.61,175.76,53,24,23
2024-04-16,Instagram Ads,1.61,176063,6873,2158,1803,46128.04,3.07,12320.04,274.41,48,34,18
2024-04-16,Twitter Ads,4.31,402853,1452,2906,516,2711.39,5.44,20529.51,-86.79,65,28,7
2024-04-16,LinkedIn Ads,2.31,11821,8087,2941,1153,97867.61,13.74,22704.81,331.04,54,37,9
2024-04-16,TikTok Ads,4.37,297436,3843,1615,345,83696.48,5.29,47095.85,77.72,69,29,2
2024-04-17,Google Ads,1.38,438554,5166,3504,1225,72758.11,12.69,6558.4,1009.39,65,29,6
2024-04-17,Facebook Ads,2.05,308951,7117,4068,1941,71327.18,11.96,4140.62,1622.62,57,46,-3
2024-04-17,Instagram Ads,0.64,428534,9764,2099,2392,25137.76,14.58,28574.23,-12.03,59,37,4
2024-04-17,Twitter Ads,0.82,9003,3843,1990,153,92234.24,14.14,15357.56,500.58,44,37,19
2024-04-17,LinkedIn Ads,2.53,175728,7444,2854,2885,15824.14,12.59,9379.67,68.71,68,29,3
2024-04-17,TikTok Ads,4.02,212600,4089,2258,2537,76264.25,1.94,33550.92,127.31,51,33,16
2024-04-18,Google Ads,4.49,127388,8170,1576,1050,14010.98,0.78,15695.04,-10.73,66,36,-2
2024-04-18,Facebook Ads,3.5,139875,4298,4402,2322,41984.46,8.29,27161.76,54.57,43,26,31
2024-04-18,Instagram Ads,1.47,246844,8433,317,280,30835.78,10.96,4126.33,647.29,69,34,-3
2024-04-18,Twitter Ads,2.35,46156,2323,55,85,58356.27,9.41,38320.38,52.29,56,22,22
2024-04-18,LinkedIn Ads,4.04,5254,3403,2811,2310,8759.76,7.7,34284.81,-74.45,69,45,-14
2024-04-18,TikTok Ads,1.18,278216,9164,382,172,2550.21,3.13,5058.83,-49.59,46,22,32
2024-04-19,Google Ads,2.81,425179,6524,502,1945,79039.19,13.73,8506.28,829.19,53,46,1
2024-04-19,Facebook Ads,2.99,226232,9400,976,541,6482.4,13.62,19166.87,-66.18,62,31,7
2024-04-19,Instagram Ads,1.28,247189,4824,276,2474,30608.19,14.84,17192.05,78.04,48,36,16
2024-04-19,Twitter Ads,2.82,364985,480,4712,1005,40827.81,11.4,2374.88,1619.15,65,26,9
2024-04-19,LinkedIn Ads,3.15,65972,1468,4432,164,93930.92,9.92,1030.07,9018.89,44,33,23
2024-04-19,TikTok Ads,2.26,128661,7287,3226,1306,16352.91,10.01,43639.28,-62.53,69,44,-13
2024-04-20,Google Ads,1.1,499009,9454,2520,1288,60402.16,1.03,38121.68,58.45,43,42,15
2024-04-20,Facebook Ads,1.47,91731,153,2323,2369,69445.67,13.85,22432.45,209.58,63,36,1
2024-04-20,Instagram Ads,1.01,428850,3409,554,1525,24209.73,13.12,20980.71,15.39,59,34,7
2024-04-20,Twitter Ads,0.79,389744,7466,2182,2630,40345.99,9.61,24157.85,67.01,53,34,13
2024-04-20,LinkedIn Ads,0.71,192306,6929,1192,369,22734.55,4.74,3049.48,645.52,41,23,36
2024-04-20,TikTok Ads,2.74,341579,528,340,905,36706.05,8.5,45774.23,-19.81,65,27,8
2024-04-21,Google Ads,4.78,256521,3056,516,796,99190.79,4.54,11523.21,760.79,43,27,30
2024-04-21,Facebook Ads,4.18,317302,4793,4946,2754,47853.01,11.14,37817.96,26.54,48,48,4
2024-04-21,Instagram Ads,2.08,254774,7507,3076,506,77686.63,7.3,24849.56,212.63,63,39,-2
2024-04-21,Twitter Ads,0.81,138280,7630,422,2514,17388.47,4.12,5384.95,222.91,60,35,5
2024-04-21,LinkedIn Ads,2.81,285277,4477,4180,2746,10775.04,12.88,33185.25,-67.53,59,39,2
2024-04-21,TikTok Ads,3.98,153014,1155,4125,2026,82775.32,8.09,10212.41,710.54,40,37,23
2024-04-22,Google Ads,4.66,213337,2392,3586,1733,78367.29,4.27,23563.15,232.58,67,41,-8
2024-04-22,Facebook Ads,4.88,222678,7347,1053,1720,66877.66,8.4,44823.24,49.2,64,49,-13
2024-04-22,Instagram Ads,2.33,91496,2878,3614,1227,55995.07,12.67,3568.44,1469.18,51,25,24
2024-04-22,Twitter Ads,3.21,221106,2168,3130,1968,61219.23,9.58,23761.82,157.64,68,41,-9
2024-04-22,LinkedIn Ads,2.16,358023,2319,3500,640,21089.78,10.3,13655.49,54.44,45,45,10
2024-04-22,TikTok Ads,4.68,77166,2927,1871,1337,35859.72,6.02,12567.31,185.34,65,32,3
2024-04-23,Google Ads,1.65,394745,7443,4861,2313,36821.98,6.61,48809.13,-24.56,64,25,11
2024-04-23,Facebook Ads,3.44,305991,7888,2904,174,82972.48,6.49,5703.02,1354.89,42,21,37
2024-04-23,Instagram Ads,4.97,258078,2887,4472,1059,43206.77,4.53,44055.11,-1.93,64,43,-7
2024-04-23,Twitter Ads,0.89,420711,5075,3484,634,83220.04,8.85,3919.34,2023.32,43,47,10
2024-04-23,LinkedIn Ads,1.38,95148,3526,1080,1182,75386.49,11.77,42315.47,78.15,65,20,15
2024-04-23,TikTok Ads,4.7,359766,7379,2389,2564,61591.83,8.85,20684.23,197.77,58,35,7
2024-04-24,Google Ads,2.44,35149,2957,928,2866,5142.68,0.82,30249.75,-83.0,43,43,14
2024-04-24,Facebook Ads,0.64,304627,1461,252,680,32646.17,3.77,30458.88,7.18,41,23,36
2024-04-24,Instagram Ads,0.71,124077,4831,4298,2473,45167.91,13.6,5740.37,686.85,65,31,4
2024-04-24,Twitter Ads,3.99,386518,284,3584,2768,87283.76,5.26,34260.02,154.77,44,35,21
2024-04-24,LinkedIn Ads,2.41,479844,8788,1205,284,3508.18,6.05,48685.51,-92.79,61,48,-9
2024-04-24,TikTok Ads,2.53,375656,2235,4801,2327,55666.47,4.09,35204.86,58.12,51,42,7
2024-04-25,Google Ads,4.91,344527,350,1928,907,8325.15,2.45,16235.84,-48.72,58,31,11
2024-04-25,Facebook Ads,1.69,199238,9764,144,2722,71624.39,7.85,9684.3,639.59,41,48,11
2024-04-25,Instagram Ads,4.64,436666,3645,2881,86,59126.62,13.6,10212.9,478.94,55,48,-3
2024-04-25,Twitter Ads,2.25,85038,214,4919,591,8397.66,7.32,17102.82,-50.9,60,49,-9
2024-04-25,LinkedIn Ads,3.25,122248,6581,4701,2662,45516.98,9.39,44574.81,2.11,67,42,-9
2024-04-25,TikTok Ads,1.68,308398,5802,514,2821,21449.3,6.95,36598.16,-41.39,67,49,-16
2024-04-26,Google Ads,3.48,170773,8745,1884,2970,13471.99,2.55,11576.33,16.38,42,39,19
2024-04-26,Facebook Ads,1.14,494411,163,2126,1315,48948.12,11.73,38422.86,27.39,63,34,3
2024-04-26,Instagram Ads,1.44,490253,9446,3890,980,49926.88,5.56,20660.45,141.65,65,26,9
2024-04-26,Twitter Ads,4.68,65122,9760,993,129,83803.34,11.4,2540.75,3198.37,63,24,13
2024-04-26,LinkedIn Ads,4.42,412070,5392,3038,545,55380.27,2.32,34100.2,62.4,54,38,8
2024-04-26,TikTok Ads,4.2,103252,1974,1638,2183,39729.42,5.29,48435.47,-17.97,67,43,-10
2024-04-27,Google Ads,2.82,161537,4391,2264,1442,78873.6,9.19,10074.22,682.93,66,45,-11
2024-04-27,Facebook Ads,1.66,143304,6314,3825,1781,91342.21,11.85,41422.69,120.51,65,33,2
2024-04-27,Instagram Ads,0.82,155295,4562,4727,685,8680.57,9.95,45440.36,-80.9,54,31,15
2024-04-27,Twitter Ads,3.28,162689,8383,1037,317,17869.47,11.89,12161.9,46.93,45,42,13
2024-04-27,LinkedIn Ads,1.89,45486,7618,3939,2507,65929.21,6.54,35857.54,83.86,65,31,4
2024-04-27,TikTok Ads,0.58,295604,1736,519,2175,54019.29,13.19,3644.76,1382.11,40,26,34
2024-04-28,Google Ads,0.57,92415,8974,2039,2776,65533.55,5.81,9296.6,604.92,41,21,38
2024-04-28,Facebook Ads,2.98,292080,9139,648,611,37719.37,10.42,26381.99,42.97,65,25,10
2024-04-28,Instagram Ads,1.22,419008,7546,4002,2927,3301.62,7.95,41145.37,-91.98,63,49,-12
2024-04-28,Twitter Ads,0.63,195985,4469,1704,771,58783.54,12.97,30886.11,90.32,43,34,23
2024-04-28,LinkedIn Ads,1.59,382278,6442,4024,226,43367.71,8.67,3745.7,1057.8,46,40,14
2024-04-28,TikTok Ads,4.38,311507,1772,3391,606,7475.21,7.53,32807.57,-77.21,52,34,14
2024-04-29,Google Ads,1.04,15347,5938,2041,1877,62560.9,8.98,46548.15,34.4,52,43,5
2024-04-29,Facebook Ads,3.57,266770,7769,766,493,91518.44,6.2,8523.81,973.68,59,38,3
2024-04-29,Instagram Ads,3.15,249484,5810,2896,1170,27000.87,7.71,46061.77,-41.38,64,41,-5
2024-04-29,Twitter Ads,3.85,80522,6214,1561,1076,57619.46,6.55,45562.08,26.46,40,24,36
2024-04-29,LinkedIn Ads,3.16,413479,3887,4592,2650,7422.51,5.59,43677.07,-83.01,52,23,25
2024-04-29,TikTok Ads,2.5,436522,500,3788,1592,48980.89,13.21,19921.24,145.87,47,44,9
2024-04-30,Google Ads,2.72,122615,7272,707,1513,99060.63,8.99,34304.66,188.77,63,21,16
2024-04-30,Facebook Ads,4.48,336101,3138,2899,1100,48960.8,11.63,30584.51,60.08,62,24,14
2024-04-30,Instagram Ads,2.17,277257,3685,1915,415,74031.66,8.31,16011.54,362.36,55,49,-4
2024-04-30,Twitter Ads,3.22,238374,9910,2977,166,45047.48,5.73,30408.57,48.14,46,32,22
2024-04-30,LinkedIn Ads,3.7,64484,8341,2302,104,24394.54,3.1,1322.94,1743.96,65,39,-4
2024-04-30,TikTok Ads,1.13,12268,6151,4187,99,44018.44,3.07,35715.1,23.25,65,21,14
2024-05-01,Google Ads,1.56,392064,3156,334,2567,86488.06,1.59,43757.78,97.65,53,21,26
2024-05-01,Facebook Ads,0.86,310185,7153,557,636,10664.69,11.48,39306.24,-72.87,59,27,14
2024-05-01,Instagram Ads,2.09,121446,1435,4362,1852,93577.44,5.97,7690.67,1116.77,67,35,-2
2024-05-01,Twitter Ads,4.39,496150,7759,260,671,20125.28,9.31,48290.75,-58.32,62,36,2
2024-05-01,LinkedIn Ads,4.29,90986,4131,3162,1509,7351.69,11.7,44602.3,-83.52,40,21,39
2024-05-01,TikTok Ads,4.28,188152,1268,1565,928,39483.99,11.71,16536.81,138.76,52,28,20
2024-05-02,Google Ads,3.9,200649,565,1380,790,62124.33,7.15,7018.72,785.12,46,36,18
2024-05-02,Facebook Ads,4.83,77388,8674,3694,42,4637.95,2.33,33770.01,-86.27,40,30,30
2024-05-02,Instagram Ads,4.06,396984,7591,2617,2086,18074.34,13.27,19527.93,-7.44,51,34,15
2024-05-02,Twitter Ads,0.8,104432,7088,3537,597,33579.57,2.68,23518.98,42.78,47,43,10
2024-05-02,LinkedIn Ads,4.31,90042,7602,4434,2406,82812.04,4.69,41727.49,98.46,65,38,-3
2024-05-02,TikTok Ads,1.78,458968,8181,3300,170,64407.75,13.28,19639.76,227.95,41,21,38
2024-05-03,Google Ads,4.92,484502,7348,527,804,94244.68,9.35,44089.93,113.76,59,35,6
2024-05-03,Facebook Ads,1.21,375291,372,797,1319,29633.02,10.71,9728.31,204.61,55,29,16
2024-05-03,Instagram Ads,3.21,327939,2932,4201,1063,85837.23,6.27,7783.92,1002.75,56,40,4
2024-05-03,Twitter Ads,2.56,473026,8180,407,2581,57228.44,8.97,36903.16,55.08,60,30,10
2024-05-03,LinkedIn Ads,3.54,310303,5155,1304,292,84846.47,4.6,18375.73,361.73,48,29,23
2024-05-03,TikTok Ads,2.62,309429,520,2123,2228,31755.05,12.63,47210.73,-32.74,55,34,11
2024-05-04,Google Ads,3.19,416304,8573,582,2714,84800.0,0.69,21914.37,286.96,64,34,2
2024-05-04,Facebook Ads,4.98,164564,7705,3598,1208,88281.53,8.65,47759.46,84.85,47,21,32
2024-05-04,Instagram Ads,4.96,450290,678,1037,2459,29870.89,12.59,49741.74,-39.95,58,32,10
2024-05-04,Twitter Ads,3.94,269504,1582,3331,253,92727.53,11.6,7648.41,1112.38,61,41,-2
2024-05-04,LinkedIn Ads,2.56,451121,5185,4441,1608,65682.21,7.25,34268.97,91.67,64,34,2
2024-05-04,TikTok Ads,3.41,26474,6356,907,2334,11510.29,3.53,3351.18,243.47,50,41,9
2024-05-05,Google Ads,2.87,344604,4156,2538,507,34870.33,4.0,29586.21,17.86,59,47,-6
2024-05-05,Facebook Ads,3.99,425176,7408,2925,2886,24607.02,12.3,16795.47,46.51,55,42,3
2024-05-05,Instagram Ads,2.7,230407,278,3770,2944,72715.83,6.96,6630.53,996.68,56,38,6
2024-05-05,Twitter Ads,2.47,110628,3242,1414,346,24559.94,10.65,6104.18,302.35,51,26,23
2024-05-05,LinkedIn Ads,2.45,212588,622,1819,2414,73484.17,8.2,39798.35,84.64,51,30,19
2024-05-05,TikTok Ads,4.9,262918,9014,898,1519,65494.75,6.61,20943.98,212.71,40,31,29
2024-05-06,Google Ads,1.06,316286,4792,663,2787,52549.91,13.44,46739.88,12.43,68,20,12
2024-05-06,Facebook Ads,1.04,485088,3580,2924,2666,11901.95,4.29,30312.88,-60.74,68,46,-14
2024-05-06,Instagram Ads,3.55,277448,5511,1159,2404,80365.1,10.69,31263.28,157.06,54,31,15
2024-05-06,Twitter Ads,2.69,315137,2305,417,2333,25901.15,14.24,32891.63,-21.25,67,47,-14
2024-05-06,LinkedIn Ads,2.56,366511,8595,3603,495,53281.53,2.44,8589.69,520.3,42,24,34
2024-05-06,TikTok Ads,4.83,475606,3396,491,1558,71666.61,3.63,37372.45,91.76,54,27,19
2024-05-07,Google Ads,0.88,49611,3602,3434,146,88307.69,5.76,12957.32,581.53,68,43,-11
2024-05-07,Facebook Ads,1.7,237329,4727,2855,266,30572.98,2.88,43862.86,-30.3,44,27,29
2024-05-07,Instagram Ads,1.52,470314,4432,3985,432,24821.91,4.61,21965.32,13.01,53,32,15
2024-05-07,Twitter Ads,1.13,195217,4277,3956,2049,97068.19,12.01,47878.03,102.74,62,49,-11
2024-05-07,LinkedIn Ads,0.89,321812,7927,1699,2448,66032.84,2.45,21287.93,210.19,63,34,3
2024-05-07,TikTok Ads,3.96,206395,2165,3945,738,90514.81,3.92,38960.19,132.33,54,34,12
2024-05-08,Google Ads,1.18,114726,3018,1008,76,19726.8,10.12,39856.83,-50.51,62,25,13
2024-05-08,Facebook Ads,4.47,225312,1548,4000,1664,84249.7,1.11,39097.68,115.49,50,27,23
2024-05-08,Instagram Ads,2.22,235765,5963,1271,656,82968.35,8.55,11750.66,606.07,65,22,13
2024-05-08,Twitter Ads,3.94,276232,5872,832,1779,40007.28,9.53,1517.24,2536.85,56,43,1
2024-05-08,LinkedIn Ads,3.63,175875,4261,199,1811,50163.87,11.27,24759.12,102.61,61,23,16
2024-05-08,TikTok Ads,4.35,394846,306,2952,1896,85207.66,3.95,14063.24,505.89,41,48,11
2024-05-09,Google Ads,0.86,127872,7420,4056,2006,89289.96,11.17,18168.6,391.45,46,22,32
2024-05-09,Facebook Ads,0.86,312675,4432,4805,778,77212.89,13.8,18043.79,327.92,54,25,21
2024-05-09,Instagram Ads,4.67,356414,5487,2004,600,97012.84,5.76,46322.31,109.43,48,31,21
2024-05-09,Twitter Ads,1.25,193279,7458,2163,689,28959.01,5.17,22153.93,30.72,54,31,15
2024-05-09,LinkedIn Ads,4.88,182625,2412,4998,2996,57425.87,7.38,13187.8,335.45,51,35,14
2024-05-09,TikTok Ads,4.76,279262,1926,1863,565,2793.46,1.92,28315.93,-90.13,45,40,15
2024-05-10,Google Ads,3.0,40327,6524,119,2492,43265.7,9.5,17129.35,152.58,61,40,-1
2024-05-10,Facebook Ads,3.04,276756,648,3967,2164,51659.96,11.98,2861.9,1705.09,56,46,-2
2024-05-10,Instagram Ads,4.04,46906,6999,2434,759,17371.37,9.69,17500.03,-0.74,64,28,8
2024-05-10,Twitter Ads,0.99,482471,1104,502,2496,80144.52,13.0,45696.09,75.39,55,47,-2
2024-05-10,LinkedIn Ads,2.04,46750,8441,1644,487,77938.52,14.24,17000.56,358.45,52,41,7
2024-05-10,TikTok Ads,3.1,363555,6470,1089,1872,30005.85,3.4,3296.57,810.21,69,32,-1
2024-05-11,Google Ads,4.52,85732,7041,4605,969,19972.05,6.33,1504.27,1227.69,65,41,-6
2024-05-11,Facebook Ads,1.46,68239,5118,4865,834,28989.53,8.42,23569.43,23.0,61,26,13
2024-05-11,Instagram Ads,0.52,109979,9020,1929,2286,78680.22,12.66,23405.61,236.16,58,40,2
2024-05-11,Twitter Ads,4.37,474575,424,3476,2910,76232.11,10.22,44791.44,70.19,42,24,34
2024-05-11,LinkedIn Ads,0.84,270429,2452,557,841,92217.48,5.76,39118.75,135.74,57,37,6
